ORDER_ID,ORDER_DATE,REGION,CATEGORY,PRODUCT_NAME,UNIT_PRICE,QUANTITY,PAYMENT_METHOD,CUSTOMER_ID,CUSTOMER_SEGMENT,STORE_ID,DELIVERY_DAYS,TOTAL_PRICE,PROMISED_DELIVERY_DATE,ACTUAL_DELIVERY_DATE,DELIVERY_STATUS
ORD104425,1/15/2023,West,Furniture,IKEA Bookshelf,120,4,Cash,4256,New,2,6,480,1/21/2023,1/20/2023,On-Time
ORD104426,1/15/2023,East,Books,Rich Dad Poor Dad,1377,5,UPI,5019,Regular,3,6,6885,1/21/2023,1/23/2023,Late
ORD104427,1/15/2023,West,Grocery,Fortune Oil,163,1,Card,7058,Premium,20,2,163,1/17/2023,1/18/2023,Late
ORD104428,1/16/2023,East,Furniture,Nilkamal Table,1341,2,UPI,7630,New,8,3,2682,1/19/2023,1/20/2023,Late
ORD104429,1/16/2023,East,NA,Sony WH-1000XM4,1195,1,Cash,3859,Premium,1,7,1195,1/23/2023,1/22/2023,On-Time
ORD104430,1/16/2023,West,Toys,NERF Gun,1089,1,Wallet,3393,Regular,4,3,1089,1/19/2023,1/20/2023,Late
ORD104431,1/17/2023,North,Toys,NERF Gun,261,1,Wallet,7819,Premium,13,Five,261,1/22/2023,1/22/2023,On-Time
ORD104432,1/17/2023,North,Clothing,H&M Jacket,229,4,Card,7071,Regular,14,7,916,1/24/2023,1/23/2023,On-Time
ORD104433,1/17/2023,West,Clothing,Adidas Hoodie,680,4,Card,3050,New,9,7,2720,1/24/2023,1/26/2023,Late
ORD104434,1/18/2023,East,Books,Ikigai,324,4,Card,4121,Regular,3,3,1296,1/21/2023,1/22/2023,Late
ORD104435,1/18/2023,North,Books,The Psychology of Money,1881,3,Wallet,5971,Regular,14,2,5643,1/20/2023,1/22/2023,Late
ORD104436,1/18/2023,South,Toys,Barbie Dreamhouse,679,4,UPI,8695,Premium,4,6,2716,1/24/2023,1/26/2023,Late
ORD104437,1/19/2023,East,Electronics,Apple Watch SE,1577,3,Cash,4354,Premium,17,2,4731,1/21/2023,1/22/2023,Late
ORD104438,1/19/2023,West,Grocery,Parle-G Biscuits,1082,2,Cash,5474,New,15,6,2164,1/25/2023,1/26/2023,Late
ORD104439,1/19/2023,East,Grocery,India Gate Basmati Rice,1104,2,UPI,4397,Premium,12,2,2208,1/21/2023,1/20/2023,On-Time
ORD104440,1/20/2023,South,Books,Deep Work,1507,2,Wallet,6417,New,14,7,3014,1/27/2023,1/26/2023,On-Time
ORD104441,1/20/2023,South,Electronics,Sony WH-1000XM4,206,2,Wallet,4768,Regular,19,3,412,1/23/2023,1/25/2023,Late
ORD104442,1/20/2023,North,Books,Ikigai,,2,Cash,7281,Regular,10,2,1440,1/22/2023,1/24/2023,Late
ORD104443,1/21/2023,South,Grocery,Fortune Oil,939,4,Card,3981,Premium,5,4,3756,1/25/2023,1/24/2023,On-Time
ORD104444,1/21/2023,East,Books,Atomic Habits,1226,5,Card,6521,Regular,17,6,6130,1/27/2023,1/29/2023,Late
ORD104445,1/21/2023,North,Furniture,Urban Ladder Sofa,1264,4,Cash,4472,Regular,17,7,5056,1/28/2023,1/28/2023,On-Time
ORD104446,1/22/2023,South,Books,Deep Work,676,5,Cash,3617,New,3,7,3380,1/29/2023,1/30/2023,Late
ORD104447,1/22/2023,North,Toys,LEGO Classic,1257,4,UPI,6481,Premium,16,6,5028,1/28/2023,1/29/2023,Late
ORD104448,1/22/2023,North,Books,Rich Dad Poor Dad,298,2,UPI,7209,New,9,Five,596,1/27/2023,1/27/2023,On-Time
ORD104449,1/23/2023,West,Toys,NERF Gun,,1,UPI,4499,Regular,17,4,609,1/27/2023,1/26/2023,On-Time
ORD104450,1/23/2023,North,Electronics,Apple Watch SE,766,5,UPI,7995,Regular,20,2,3830,1/25/2023,1/24/2023,On-Time
ORD104451,1/23/2023,North,Grocery,Parle-G Biscuits,178,1,UPI,8881,Regular,12,3,178,1/26/2023,1/28/2023,Late
ORD104452,1/24/2023,South,Clothing,Nike Air Max,993,2,UPI,4592,Premium,2,Five,1986,1/29/2023,1/31/2023,Late
ORD104453,1/24/2023,East,Clothing,Levi's 511 Jeans,1605,5,Card,9623,Regular,20,4,8025,1/28/2023,1/27/2023,On-Time
ORD104454,1/24/2023,East,Grocery,Tata Salt,611,1,Cash,7054,Regular,16,2,611,1/26/2023,1/28/2023,Late
ORD104455,1/25/2023,South,Clothing,Nike Air Max,349,4,Wallet,8272,New,6,7,1396,2/1/2023,2/1/2023,On-Time
ORD104456,1/25/2023,East,Books,Atomic Habits,988,2,UPI,5696,Premium,2,7,1976,2/1/2023,2/2/2023,Late
ORD104457,1/25/2023,North,Electronics,iPhone 13,1123,4,Card,8546,Regular,9,3,4492,1/28/2023,1/28/2023,On-Time
ORD104458,1/26/2023,West,Electronics,iPhone 13,698,4,Cash,7473,New,5,2,2792,1/28/2023,1/29/2023,Late
ORD104459,1/26/2023,North,Grocery,India Gate Basmati Rice,1939,2,Cash,6222,Regular,18,6,3878,2/1/2023,2/2/2023,Late
ORD104460,1/26/2023,North,Clothing,Adidas Hoodie,852,5,Cash,3449,New,18,4,4260,1/30/2023,2/1/2023,Late
ORD104461,1/27/2023,West,Books,The Psychology of Money,699,3,UPI,6802,Regular,10,4,2097,1/31/2023,2/2/2023,Late
ORD104462,1/27/2023,South,Electronics,iPhone 13,1074,3,UPI,1544,Premium,10,Five,3222,2/1/2023,2/2/2023,Late
ORD104463,1/27/2023,North,Electronics,Samsung Galaxy S22,582,2,Wallet,7652,Premium,10,7,1164,2/3/2023,2/5/2023,Late
ORD104464,1/28/2023,North,Furniture,Godrej Office Chair,935,3,UPI,7327,New,18,3,2805,1/31/2023,1/31/2023,On-Time
ORD104465,1/28/2023,South,Furniture,Sleepwell Mattress,271,1,Cash,8058,Regular,16,1,271,1/29/2023,1/28/2023,On-Time
ORD104466,1/28/2023,North,Electronics,Dell XPS 13,968,5,Cash,3628,Premium,6,2,4840,1/30/2023,2/1/2023,Late
ORD104467,1/29/2023,North,Grocery,Parle-G Biscuits,,4,Card,4451,Regular,12,3,464,2/1/2023,2/3/2023,Late
ORD104468,1/29/2023,???,Toys,Hot Wheels Set,1858,4,Card,9729,Premium,4,1,7432,1/30/2023,2/1/2023,Late
ORD104469,1/29/2023,South,Toys,LEGO Classic,1417,2,Wallet,2436,New,20,3,2834,2/1/2023,1/31/2023,On-Time
ORD104470,1/30/2023,North,Books,The Psychology of Money,493,4,Card,9087,Premium,16,2,1972,2/1/2023,2/1/2023,On-Time
ORD104471,1/30/2023,North,Electronics,Samsung Galaxy S22,1945,1,Wallet,7661,Regular,11,2,1945,2/1/2023,2/2/2023,Late
ORD104472,1/30/2023,West,Electronics,Dell XPS 13,1621,1,Card,4062,Regular,1,Five,1621,2/4/2023,2/4/2023,On-Time
ORD104473,1/31/2023,West,Electronics,Samsung Galaxy S22,1342,2,Cash,1259,Regular,5,4,2684,2/4/2023,2/6/2023,Late
ORD104474,1/31/2023,West,Grocery,India Gate Basmati Rice,333,4,UPI,8551,New,17,4,1332,2/4/2023,2/3/2023,On-Time
ORD104475,1/31/2023,North,Furniture,Godrej Office Chair,1513,3,UPI,5411,New,11,4,4539,2/4/2023,2/4/2023,On-Time
ORD104476,2/1/2023,North,Electronics,iPhone 13,347,3,Wallet,5841,Regular,14,Five,1041,2/6/2023,2/8/2023,Late
ORD104477,2/1/2023,West,Electronics,Dell XPS 13,151,5,UPI,8961,Regular,9,4,755,2/5/2023,2/7/2023,Late
ORD104478,2/1/2023,East,Clothing,H&M Jacket,114,2,UPI,1718,Premium,10,3,228,2/4/2023,2/5/2023,Late
ORD104479,2/2/2023,East,Grocery,Tata Salt,1447,5,Card,6196,Premium,4,4,7235,2/6/2023,2/5/2023,On-Time
ORD104480,2/2/2023,East,Books,Deep Work,540,3,Cash,3727,Premium,2,4,1620,2/6/2023,2/7/2023,Late
ORD104481,2/2/2023,East,Electronics,Samsung Galaxy S22,1235,3,UPI,8546,Regular,6,6,3705,2/8/2023,2/8/2023,On-Time
ORD104482,2/3/2023,South,Clothing,Nike Air Max,795,3,Cash,9652,Premium,3,2,2385,2/5/2023,2/6/2023,Late
ORD104483,2/3/2023,West,Toys,Hot Wheels Set,1995,5,Card,3854,Regular,13,Five,9975,2/8/2023,2/8/2023,On-Time
ORD104484,2/3/2023,North,Books,Rich Dad Poor Dad,106,2,Card,6200,New,12,Five,212,2/8/2023,2/10/2023,Late
ORD104485,2/4/2023,West,Electronics,iPhone 13,1686,1,UPI,5067,Premium,18,7,1686,2/11/2023,2/10/2023,On-Time
ORD104486,2/4/2023,East,Electronics,Sony WH-1000XM4,,1,UPI,3977,Regular,6,4,925,2/8/2023,2/7/2023,On-Time
ORD104487,2/4/2023,North,Clothing,Adidas Hoodie,1876,3,Card,4480,Regular,10,6,5628,2/10/2023,2/12/2023,Late
ORD104488,2/5/2023,South,Grocery,Tata Salt,1368,2,Card,9221,New,6,7,2736,2/12/2023,2/11/2023,On-Time
ORD104489,2/5/2023,West,Electronics,Apple Watch SE,1571,2,Wallet,4493,New,5,7,3142,2/12/2023,2/13/2023,Late
ORD104490,2/5/2023,North,Toys,Hot Wheels Set,1488,4,Wallet,1230,New,15,1,5952,2/6/2023,2/6/2023,On-Time
ORD104491,2/6/2023,North,Electronics,iPhone 13,1490,4,Cash,8526,New,15,2,5960,2/8/2023,2/8/2023,On-Time
ORD104492,2/6/2023,East,Toys,Monopoly Board Game,1821,5,Card,6281,Premium,12,4,9105,2/10/2023,2/10/2023,On-Time
ORD104493,2/6/2023,East,Books,The Psychology of Money,1410,4,Cash,2251,New,9,1,5640,2/7/2023,2/8/2023,Late
ORD104494,2/7/2023,West,Books,Atomic Habits,1727,5,Card,6340,Regular,13,7,8635,2/14/2023,2/14/2023,On-Time
ORD104495,2/7/2023,South,Furniture,Sleepwell Mattress,1229,1,Cash,7889,Regular,16,3,1229,2/10/2023,2/9/2023,On-Time
ORD104496,2/7/2023,North,Furniture,Nilkamal Table,1136,3,Wallet,2963,Regular,2,6,3408,2/13/2023,2/13/2023,On-Time
ORD104497,2/8/2023,East,Toys,Monopoly Board Game,1269,2,Card,4166,Regular,17,6,2538,2/14/2023,2/15/2023,Late
ORD104498,2/8/2023,West,Grocery,Fortune Oil,577,1,Card,2778,Regular,9,2,577,2/10/2023,2/9/2023,On-Time
ORD104499,2/8/2023,East,Electronics,Samsung Galaxy S22,730,1,Cash,9052,New,19,6,730,2/14/2023,2/16/2023,Late
ORD104500,2/9/2023,West,Electronics,Sony WH-1000XM4,814,5,Cash,5870,Regular,6,Five,4070,2/14/2023,2/13/2023,On-Time
ORD104501,2/9/2023,???,Furniture,Sleepwell Mattress,1776,3,UPI,2147,New,4,1,5328,2/10/2023,2/11/2023,Late
ORD104502,2/9/2023,South,Toys,Hot Wheels Set,214,5,UPI,3847,New,15,4,1070,2/13/2023,2/12/2023,On-Time
ORD104503,2/10/2023,North,Electronics,Samsung Galaxy S22,608,1,Wallet,4850,New,18,1,608,2/11/2023,2/11/2023,On-Time
ORD104504,2/10/2023,East,Electronics,Sony WH-1000XM4,1275,2,Card,4070,New,12,Five,2550,2/15/2023,2/16/2023,Late
ORD104505,2/10/2023,North,Grocery,Amul Milk,156,4,Card,1620,Premium,12,3,624,2/13/2023,2/15/2023,Late
ORD104506,2/11/2023,West,Clothing,Nike Air Max,481,5,Cash,1963,Premium,20,1,2405,2/12/2023,2/12/2023,On-Time
ORD104507,2/11/2023,South,Furniture,Nilkamal Table,1280,1,Wallet,8215,Premium,17,4,1280,2/15/2023,2/16/2023,Late
ORD104508,2/11/2023,North,Furniture,Godrej Office Chair,1051,4,Card,3142,Premium,7,1,4204,2/12/2023,2/13/2023,Late
ORD104509,2/12/2023,East,Clothing,H&M Jacket,1945,4,Wallet,8418,Premium,20,6,7780,2/18/2023,2/20/2023,Late
ORD104510,2/12/2023,North,Electronics,Sony WH-1000XM4,1256,1,UPI,2326,Regular,5,3,1256,2/15/2023,2/17/2023,Late
ORD104511,2/12/2023,North,Grocery,India Gate Basmati Rice,1286,3,Cash,1121,Premium,12,1,3858,2/13/2023,2/14/2023,Late
ORD104512,2/13/2023,West,Grocery,Amul Milk,374,1,Card,5313,Regular,17,3,374,2/16/2023,2/18/2023,Late
ORD104513,2/13/2023,South,Furniture,Nilkamal Table,1818,2,Cash,2076,Regular,2,7,3636,2/20/2023,2/22/2023,Late
ORD104514,2/13/2023,South,Grocery,Parle-G Biscuits,1200,4,UPI,2182,New,4,3,4800,2/16/2023,2/16/2023,On-Time
ORD104515,2/14/2023,North,Books,Deep Work,1960,2,Wallet,1794,New,2,7,3920,2/21/2023,2/22/2023,Late
ORD104516,2/14/2023,North,Clothing,Levi's 511 Jeans,,5,Wallet,5271,New,14,2,715,2/16/2023,2/15/2023,On-Time
ORD104517,2/14/2023,West,Electronics,Dell XPS 13,817,4,UPI,9483,Premium,14,2,3268,2/16/2023,2/16/2023,On-Time
ORD104518,2/15/2023,North,Books,Ikigai,1673,3,UPI,8326,Regular,13,4,5019,2/19/2023,2/20/2023,Late
ORD104519,2/15/2023,West,Clothing,Levi's 511 Jeans,417,1,Card,9682,Premium,17,4,417,2/19/2023,2/20/2023,Late
ORD104520,2/15/2023,South,Toys,Barbie Dreamhouse,633,5,Card,3808,New,17,4,3165,2/19/2023,2/19/2023,On-Time
ORD104521,2/16/2023,South,Furniture,Urban Ladder Sofa,1708,2,Card,4428,New,18,3,3416,2/19/2023,2/21/2023,Late
ORD104522,2/16/2023,West,Grocery,India Gate Basmati Rice,1876,5,Card,9825,Regular,3,3,9380,2/19/2023,2/18/2023,On-Time
ORD104523,2/16/2023,North,Toys,NERF Gun,1277,3,Card,4499,Regular,16,7,3831,2/23/2023,2/22/2023,On-Time
ORD104524,2/17/2023,South,Grocery,Fortune Oil,336,1,Wallet,3172,New,19,2,336,2/19/2023,2/20/2023,Late
ORD104525,2/17/2023,East,Books,The Psychology of Money,992,5,Card,6986,Premium,6,6,4960,2/23/2023,2/24/2023,Late
ORD104526,2/17/2023,West,Electronics,Samsung Galaxy S22,616,2,UPI,4907,Premium,6,7,1232,2/24/2023,2/23/2023,On-Time
ORD104527,2/18/2023,South,Electronics,iPhone 13,1344,5,UPI,5699,Regular,18,7,6720,2/25/2023,2/26/2023,Late
ORD104528,2/18/2023,South,Electronics,Sony WH-1000XM4,1433,1,Card,8081,New,9,3,1433,2/21/2023,2/20/2023,On-Time
ORD104529,2/18/2023,South,Grocery,Fortune Oil,1721,5,UPI,6224,Premium,18,7,8605,2/25/2023,2/27/2023,Late
ORD104530,2/19/2023,East,Toys,Hot Wheels Set,1300,2,Cash,4468,Regular,6,2,2600,2/21/2023,2/20/2023,On-Time
ORD104531,2/19/2023,East,Electronics,iPhone 13,1894,1,Wallet,6760,Regular,9,1,1894,2/20/2023,2/19/2023,On-Time
ORD104532,2/19/2023,???,Toys,NERF Gun,1343,3,Wallet,1490,Regular,18,4,4029,2/23/2023,2/22/2023,On-Time
ORD104533,2/20/2023,North,Grocery,India Gate Basmati Rice,137,3,Card,5263,Premium,16,4,411,2/24/2023,2/25/2023,Late
ORD104534,2/20/2023,West,Books,The Psychology of Money,753,4,Cash,8769,Regular,13,Five,3012,2/25/2023,2/27/2023,Late
ORD104535,2/20/2023,North,Toys,Barbie Dreamhouse,1554,5,Card,9950,Premium,11,6,7770,2/26/2023,2/26/2023,On-Time
ORD104536,2/21/2023,East,Books,The Psychology of Money,846,2,Card,2197,Regular,8,2,1692,2/23/2023,2/23/2023,On-Time
ORD104537,2/21/2023,West,Grocery,Amul Milk,1326,5,UPI,2904,Premium,17,Five,6630,2/26/2023,2/25/2023,On-Time
ORD104538,2/21/2023,North,Grocery,Parle-G Biscuits,,1,Wallet,6269,New,9,4,940,2/25/2023,2/26/2023,Late
ORD104539,2/22/2023,North,Furniture,IKEA Bookshelf,1929,4,Cash,2650,Premium,6,Five,7716,2/27/2023,2/27/2023,On-Time
ORD104540,2/22/2023,North,Grocery,Fortune Oil,547,2,UPI,4191,New,1,1,1094,2/23/2023,2/23/2023,On-Time
ORD104541,2/22/2023,East,Grocery,Fortune Oil,1618,5,Wallet,1027,Regular,1,7,8090,3/1/2023,2/28/2023,On-Time
ORD104542,2/23/2023,South,Clothing,Levi's 511 Jeans,783,2,Wallet,7260,Premium,13,Five,1566,2/28/2023,2/27/2023,On-Time
ORD104543,2/23/2023,West,Electronics,Dell XPS 13,224,1,Card,3750,Regular,7,1,224,2/24/2023,2/25/2023,Late
ORD104544,2/23/2023,East,Furniture,Nilkamal Table,1961,4,Cash,3879,New,10,4,7844,2/27/2023,2/27/2023,On-Time
ORD104545,2/24/2023,West,Furniture,Godrej Office Chair,1188,2,Card,5357,Regular,18,3,2376,2/27/2023,2/26/2023,On-Time
ORD104546,2/24/2023,East,Furniture,Sleepwell Mattress,892,1,UPI,3832,Regular,6,7,892,3/3/2023,3/5/2023,Late
ORD104547,2/24/2023,North,Clothing,H&M Jacket,883,3,Card,4109,Regular,13,2,2649,2/26/2023,2/28/2023,Late
ORD104548,2/25/2023,North,Books,The Psychology of Money,1367,2,Card,6758,New,5,7,2734,3/4/2023,3/6/2023,Late
ORD104549,2/25/2023,South,Grocery,India Gate Basmati Rice,1650,4,Wallet,3921,New,15,Five,6600,3/2/2023,3/1/2023,On-Time
ORD104550,2/25/2023,South,Electronics,Sony WH-1000XM4,325,2,Wallet,2433,Premium,12,7,650,3/4/2023,3/5/2023,Late
ORD104551,2/26/2023,West,Toys,Barbie Dreamhouse,564,2,UPI,5428,Premium,11,6,1128,3/4/2023,3/6/2023,Late
ORD104552,2/26/2023,South,Books,Rich Dad Poor Dad,742,1,Wallet,8698,Premium,8,1,742,2/27/2023,3/1/2023,Late
ORD104553,2/26/2023,South,Grocery,India Gate Basmati Rice,1830,5,Wallet,9111,Premium,5,6,9150,3/4/2023,3/6/2023,Late
ORD104554,2/27/2023,West,Clothing,Zara T-Shirt,392,5,Wallet,4536,Regular,8,4,1960,3/3/2023,3/2/2023,On-Time
ORD104555,2/27/2023,East,Grocery,India Gate Basmati Rice,820,2,Card,7863,New,5,6,1640,3/5/2023,3/4/2023,On-Time
ORD104556,2/27/2023,South,Grocery,India Gate Basmati Rice,1504,4,Cash,2181,New,10,6,6016,3/5/2023,3/4/2023,On-Time
ORD104557,2/28/2023,East,Clothing,Nike Air Max,1748,4,UPI,4405,Regular,15,4,6992,3/4/2023,3/6/2023,Late
ORD104558,2/28/2023,North,Furniture,IKEA Bookshelf,855,1,Card,4914,Premium,6,3,855,3/3/2023,3/2/2023,On-Time
ORD104559,2/28/2023,South,Furniture,Godrej Office Chair,265,2,UPI,4722,New,18,7,530,3/7/2023,3/6/2023,On-Time
ORD104560,3/1/2023,North,Electronics,Apple Watch SE,1826,2,Card,3642,Regular,3,6,3652,3/7/2023,3/8/2023,Late
ORD104561,3/1/2023,North,Electronics,Sony WH-1000XM4,868,5,UPI,8577,Regular,9,6,4340,3/7/2023,3/6/2023,On-Time
ORD104562,3/1/2023,East,Furniture,Sleepwell Mattress,1962,1,Wallet,4711,Premium,10,6,1962,3/7/2023,3/7/2023,On-Time
ORD104563,3/2/2023,West,Books,Atomic Habits,1341,3,UPI,3960,Premium,7,4,4023,3/6/2023,3/5/2023,On-Time
ORD104564,3/2/2023,South,Toys,Hot Wheels Set,1106,4,Cash,5830,New,19,6,4424,3/8/2023,3/7/2023,On-Time
ORD104565,3/2/2023,East,Grocery,Amul Milk,970,4,UPI,6458,New,2,7,3880,3/9/2023,3/9/2023,On-Time
ORD104566,3/3/2023,West,Toys,Hot Wheels Set,1398,2,Cash,2619,Premium,8,4,2796,3/7/2023,3/7/2023,On-Time
ORD104567,3/3/2023,North,Grocery,India Gate Basmati Rice,1175,1,UPI,7138,New,7,3,1175,3/6/2023,3/5/2023,On-Time
ORD104568,3/3/2023,South,Furniture,Sleepwell Mattress,1497,3,Wallet,7680,Premium,5,4,4491,3/7/2023,3/8/2023,Late
ORD104569,3/4/2023,North,Electronics,Dell XPS 13,1793,4,UPI,3340,Regular,4,6,7172,3/10/2023,3/12/2023,Late
ORD104570,3/4/2023,North,Books,Deep Work,1486,1,Card,2728,Regular,11,7,1486,3/11/2023,3/11/2023,On-Time
ORD104571,3/4/2023,South,Electronics,iPhone 13,666,3,Wallet,4585,Regular,10,1,1998,3/5/2023,3/6/2023,Late
ORD104572,3/5/2023,West,Toys,LEGO Classic,1137,2,Wallet,1201,New,1,7,2274,3/12/2023,3/11/2023,On-Time
ORD104573,3/5/2023,West,Electronics,iPhone 13,1904,5,Card,6985,Premium,4,6,9520,3/11/2023,3/10/2023,On-Time
ORD104574,3/5/2023,South,Furniture,Godrej Office Chair,1463,4,Wallet,7175,Regular,6,7,5852,3/12/2023,3/12/2023,On-Time
ORD104575,3/6/2023,South,Books,Atomic Habits,701,4,Wallet,4160,Regular,18,Five,2804,3/11/2023,3/11/2023,On-Time
ORD104576,3/6/2023,East,Toys,Hot Wheels Set,,3,Card,2713,New,13,Five,4986,3/11/2023,3/12/2023,Late
ORD104577,3/6/2023,East,Books,Atomic Habits,1212,5,Wallet,8872,New,13,7,6060,3/13/2023,3/12/2023,On-Time
ORD104578,3/7/2023,North,Grocery,Parle-G Biscuits,1004,1,Wallet,8839,Regular,1,1,1004,3/8/2023,3/8/2023,On-Time
ORD104579,3/7/2023,South,Electronics,Apple Watch SE,140,2,Wallet,7859,New,4,Five,280,3/12/2023,3/12/2023,On-Time
ORD104580,3/7/2023,West,Books,Atomic Habits,1427,1,Wallet,1752,New,4,7,1427,3/14/2023,3/16/2023,Late
ORD104581,3/8/2023,North,Clothing,Levi's 511 Jeans,1391,3,UPI,1114,New,18,7,4173,3/15/2023,3/15/2023,On-Time
ORD104582,3/8/2023,North,Electronics,iPhone 13,,4,Wallet,6341,New,18,7,5044,3/15/2023,3/16/2023,Late
ORD104583,3/8/2023,North,Grocery,Amul Milk,1129,4,Wallet,4980,Premium,18,6,4516,3/14/2023,3/13/2023,On-Time
ORD104584,3/9/2023,North,Books,Ikigai,341,1,Wallet,7325,New,15,4,341,3/13/2023,3/13/2023,On-Time
ORD104585,3/9/2023,West,Toys,Barbie Dreamhouse,261,2,UPI,3818,New,18,6,522,3/15/2023,3/17/2023,Late
ORD104586,3/9/2023,North,Grocery,Tata Salt,1118,3,Cash,1468,Premium,15,Five,3354,3/14/2023,3/14/2023,On-Time
ORD104587,3/10/2023,South,Clothing,Levi's 511 Jeans,791,2,Wallet,1425,New,17,Five,1582,3/15/2023,3/15/2023,On-Time
ORD104588,3/10/2023,East,Books,The Psychology of Money,908,3,Cash,9141,New,5,4,2724,3/14/2023,3/13/2023,On-Time
ORD104589,3/10/2023,West,Furniture,Urban Ladder Sofa,1078,2,Cash,2575,Regular,11,7,2156,3/17/2023,3/19/2023,Late
ORD104590,3/11/2023,South,Electronics,Dell XPS 13,617,1,Card,1833,Regular,16,Five,617,3/16/2023,3/17/2023,Late
ORD104591,3/11/2023,South,Toys,LEGO Classic,997,5,Card,5106,Regular,20,4,4985,3/15/2023,3/16/2023,Late
ORD104592,3/11/2023,South,Furniture,IKEA Bookshelf,,3,Cash,4703,Premium,2,3,2646,3/14/2023,3/13/2023,On-Time
ORD104593,3/12/2023,East,Books,Ikigai,1524,1,UPI,2408,New,17,6,1524,3/18/2023,3/19/2023,Late
ORD104594,3/12/2023,East,Books,Atomic Habits,883,4,Wallet,4481,Premium,1,3,3532,3/15/2023,3/16/2023,Late
ORD104595,3/12/2023,East,NA,Amul Milk,1279,4,Wallet,7185,Premium,18,Five,5116,3/17/2023,3/17/2023,On-Time
ORD104596,3/13/2023,South,Books,Deep Work,184,2,Wallet,6821,New,17,7,368,3/20/2023,3/21/2023,Late
ORD104597,3/13/2023,East,Toys,Monopoly Board Game,1835,4,Card,7844,New,18,3,7340,3/16/2023,3/18/2023,Late
ORD104598,3/13/2023,North,Furniture,Sleepwell Mattress,1133,5,Card,7395,Regular,19,7,5665,3/20/2023,3/20/2023,On-Time
ORD104599,3/14/2023,East,Toys,Hot Wheels Set,237,3,Wallet,9795,New,5,Five,711,3/19/2023,3/20/2023,Late
ORD104600,3/14/2023,West,Clothing,Levi's 511 Jeans,853,2,Cash,1212,Premium,13,7,1706,3/21/2023,3/23/2023,Late
ORD104601,3/14/2023,South,Clothing,Zara T-Shirt,1005,3,Card,7411,Regular,6,3,3015,3/17/2023,3/17/2023,On-Time
ORD104602,3/15/2023,South,Electronics,Sony WH-1000XM4,812,3,Wallet,5801,Premium,13,Five,2436,3/20/2023,3/22/2023,Late
ORD104603,3/15/2023,North,Electronics,Sony WH-1000XM4,255,1,Cash,2758,New,18,2,255,3/17/2023,3/16/2023,On-Time
ORD104604,3/15/2023,East,Clothing,Nike Air Max,507,4,Wallet,6780,Regular,4,6,2028,3/21/2023,3/20/2023,On-Time
ORD104605,3/16/2023,East,Books,The Psychology of Money,886,3,Card,9973,New,9,1,2658,3/17/2023,3/18/2023,Late
ORD104606,3/16/2023,West,Toys,NERF Gun,1348,5,UPI,2526,Regular,3,6,6740,3/22/2023,3/24/2023,Late
ORD104607,3/16/2023,North,Clothing,Levi's 511 Jeans,679,5,UPI,1840,Regular,8,3,3395,3/19/2023,3/19/2023,On-Time
ORD104608,3/17/2023,West,Electronics,Samsung Galaxy S22,1307,4,Card,2341,Regular,13,4,5228,3/21/2023,3/23/2023,Late
ORD104609,3/17/2023,West,Clothing,Zara T-Shirt,1318,4,Cash,2500,New,11,1,5272,3/18/2023,3/20/2023,Late
ORD104610,3/17/2023,South,Books,Atomic Habits,653,2,Wallet,9121,Regular,10,7,1306,3/24/2023,3/23/2023,On-Time
ORD104611,3/18/2023,South,Clothing,Nike Air Max,495,2,Card,6559,Regular,11,7,990,3/25/2023,3/24/2023,On-Time
ORD104612,3/18/2023,East,Toys,LEGO Classic,1786,2,Cash,6926,New,3,Five,3572,3/23/2023,3/24/2023,Late
ORD104613,3/18/2023,East,Furniture,IKEA Bookshelf,1719,4,Wallet,9707,Premium,14,7,6876,3/25/2023,3/27/2023,Late
ORD104614,3/19/2023,West,Books,Atomic Habits,1257,3,Wallet,8675,New,14,1,3771,3/20/2023,3/22/2023,Late
ORD104615,3/19/2023,East,Electronics,Dell XPS 13,,1,Card,7457,New,19,7,1432,3/26/2023,3/26/2023,On-Time
ORD104616,3/19/2023,West,Toys,Monopoly Board Game,1989,2,Wallet,4256,Regular,4,4,3978,3/23/2023,3/23/2023,On-Time
ORD104617,3/20/2023,East,Clothing,H&M Jacket,909,1,UPI,3594,New,1,4,909,3/24/2023,3/23/2023,On-Time
ORD104618,3/20/2023,East,Clothing,Nike Air Max,1061,5,UPI,4656,New,2,6,5305,3/26/2023,3/28/2023,Late
ORD104619,3/20/2023,South,Furniture,Godrej Office Chair,641,4,Wallet,3086,New,6,7,2564,3/27/2023,3/28/2023,Late
ORD104620,3/21/2023,South,Electronics,iPhone 13,1132,5,Card,4155,Regular,13,7,5660,3/28/2023,3/27/2023,On-Time
ORD104621,3/21/2023,South,Electronics,Sony WH-1000XM4,1086,2,Wallet,8188,New,14,Five,2172,3/26/2023,3/28/2023,Late
ORD104622,3/21/2023,South,Grocery,Amul Milk,269,3,Card,7396,Regular,1,6,807,3/27/2023,3/26/2023,On-Time
ORD104623,3/22/2023,North,Electronics,iPhone 13,389,2,Card,1978,New,8,3,778,3/25/2023,3/26/2023,Late
ORD104624,3/22/2023,South,Furniture,Urban Ladder Sofa,1291,1,UPI,4047,Regular,18,3,1291,3/25/2023,3/27/2023,Late
ORD104625,3/22/2023,North,Grocery,Fortune Oil,1467,2,UPI,3589,Regular,14,2,2934,3/24/2023,3/25/2023,Late
